,ranking,songName,artistName,playCount,increaseCount,link
39,838,"FEVER (Feat.수퍼비, BIBI)",1529|박진영|J.Y.Park|1,27669345,243,https://www.youtube.com/watch?v=IePbjLAUvf0
40,838,Chance,11|엔플라잉 (N.Flying)|N.flying|1,569659,243,https://www.youtube.com/watch?v=Hrr2WvSTYro
41,842,Beautiful,10|Wanna One (워너원)|WannaOne|1,63605979,242,https://www.youtube.com/watch?v=xXWyJEo6VgA
42,843,답장,25|김동률|KIMDONGRYUL|1,16765227,241,https://www.youtube.com/watch?v=kMRLzSQorK0
43,844,Hot Summer,1471|f(x)|fx|1,63625501,239,https://www.youtube.com/watch?v=z-rftpZ7kCY
44,844,널 사랑했던 한 사람,1214|펀치 (Punch)|Punch|1,1918501,239,https://www.youtube.com/watch?v=k3mGnW0Pt48
45,846,나쁜 기집애,1334|CL|CL|1,52251976,238,https://www.youtube.com/watch?v=7LP4foN3Xs4
46,846,아낀다,640|세븐틴|SEVENTEEN|1,36668295,238,https://www.youtube.com/watch?v=9rUFQJrCT7M
47,846,I Miss You,15|소유 (SOYOU)|SOYOU|1,26567583,238,https://www.youtube.com/watch?v=t9KpdoSxVZU
48,846,다시 여기 바닷가,1967|싹쓰리 (유두래곤 린다G 비룡)||0,14229738,238,https://www.youtube.com/watch?v=ESKfHHtiSjs
49,846,이불,1883|영탁|YoungTak|1,1595314,238,https://www.youtube.com/watch?v=iZ_w8UY60jw
