,ranking,songName,artistName,playCount,increaseCount,link
32,133,DDARA,301|골든차일드|GoldenChild|1,4045011,2784,https://www.youtube.com/watch?v=2OGmEM-hExU
33,134,MIROH,377|Stray Kids (스트레이 키즈)|StrayKids|1,136811746,2768,https://www.youtube.com/watch?v=Dab4EENTW5I
34,135,울고 싶지 않아,640|세븐틴|SEVENTEEN|1,212133696,2750,https://www.youtube.com/watch?v=zEkg4GBQumc
35,136,다시 너를,"20|김나영|KimNaYoung|1,1136|매드클라운 |MadClown|1",71330712,2728,https://www.youtube.com/watch?v=YmC53o2_gWk
36,137,딱 좋아 (Just right),521|GOT7 (갓세븐)|GOT7|1,387962905,2715,https://www.youtube.com/watch?v=vrdk3IGcau8
37,138,ASAP,2031|STAYC|STAYC|1,39585693,2714,https://www.youtube.com/watch?v=NsY-9MCOIAQ
38,139,딩가딩가 (Dingga),307|마마무(Mamamoo)|MAMAMOO|1,62145710,2706,https://www.youtube.com/watch?v=dfl9KIX1WpU
39,140,러시안 룰렛 (Russian Roulette),316|Red Velvet (레드벨벳)|RedVelvet|1,216382310,2696,https://www.youtube.com/watch?v=QslJYDX3o8s
40,141,AYA,307|마마무(Mamamoo)|MAMAMOO|1,72164524,2667,https://www.youtube.com/watch?v=UoI9riNffEU
41,142,삐삐,385|아이유|IU|1,224400446,2661,https://www.youtube.com/watch?v=nM0xDI5R50E
42,143,Weekend,813|태연 (TAEYEON)|TAEYEON|1,22493053,2655,https://www.youtube.com/watch?v=RmuL-BPFi2Q
43,144,WONDERLAND,393|ATEEZ (에이티즈)|ATEEZ|1,94255253,2634,https://www.youtube.com/watch?v=Z_BhMhZpAug
44,145,"Yours (Feat. 이하이, 창모)","396|찬열 (CHANYEOL)|CHANYEOL|1,1890|Raiden||0",55555387,2591,https://www.youtube.com/watch?v=N2dsnGc7TFk
45,146,하늘 땅 바다만큼 (mumumumuch),307|마마무(Mamamoo)|MAMAMOO|1,12388923,2577,https://www.youtube.com/watch?v=ajxfoVrXdKw
46,147,I'm Not Cool,1338|현아|HyunA|1,38337305,2575,https://www.youtube.com/watch?v=_yXEnhyOTQo
47,148,IDOL (Feat. Nicki Minaj),273|방탄소년단|BTS|1,140725511,2509,https://www.youtube.com/watch?v=K1scjjbfNsk
48,149,Agust D,1626|Agust D|AgustD|1,135681610,2403,https://www.youtube.com/watch?v=3Y_Eiyg4bfk
49,150,에잇(Prod.&Feat. SUGA of BTS),385|아이유|IU|1,146395919,2402,https://www.youtube.com/watch?v=TgOu00Mf3kI
