,ranking,songName,artistName,playCount,increaseCount,link
16,517,You Are,521|GOT7 (갓세븐)|GOT7|1,93754294,510,https://www.youtube.com/watch?v=ktc8XDBq93k
17,518,WANT,779|태민 (TAEMIN)|TAEMIN|1,42242633,508,https://www.youtube.com/watch?v=-OfOkiVFmhM
18,519,Bubble Pop!,1338|현아|HyunA|1,154223994,507,https://www.youtube.com/watch?v=bw9CALKOvAI
19,519,Black Suit,286|SUPER JUNIOR (슈퍼주니어)|SUPERJUNIOR|1,53462976,507,https://www.youtube.com/watch?v=MvqB6JsRbsc
20,521,SUPER Clap,286|SUPER JUNIOR (슈퍼주니어)|SUPERJUNIOR|1,32439906,506,https://www.youtube.com/watch?v=9yimV9i-dY0
21,522,끝까지 안아 줄게,607|Young K||0,1695353,505,https://www.youtube.com/watch?v=tLcynwlNh38
22,523,러버덤(RUB-A-DUM),2146|트라이비(TRI.BE)|TRI.BE|1,13548336,502,https://www.youtube.com/watch?v=zTSWX8vsEz8
23,524,아름다워 (Beautiful),363|몬스타엑스|MONSTAX|1,56415337,500,https://www.youtube.com/watch?v=f5Zedh_5DDM
24,525,뛰어들게 (Dive),368|iKON|iKON|1,36318937,497,https://www.youtube.com/watch?v=brP5M0o4hi8
25,526,MAMA,272|EXO|EXO|1,94922240,496,https://www.youtube.com/watch?v=KH6ZwnqZ7Wo
26,527,바람기억,1148|나얼|Naul|1,42863730,494,https://www.youtube.com/watch?v=f5ShDNOqq1E
27,528,Drip (Feat. 박재범),1634|제시 (Jessi)|Jessi|1,13700499,492,https://www.youtube.com/watch?v=uy4-gePx5xU
28,529,Congratulations,87|DAY6 (데이식스)|DAY6|1,41974566,489,https://www.youtube.com/watch?v=x3sFsHrUyLQ
29,530,LOVE ME RIGHT,272|EXO|EXO|1,132440709,487,https://www.youtube.com/watch?v=RuqaVryDRd0
30,531,I am YOU,377|Stray Kids (스트레이 키즈)|StrayKids|1,45900627,486,https://www.youtube.com/watch?v=CNfodZluR-Q
31,532,Angel or Devil,653|투모로우바이투게더|TXT|1,22761982,485,https://www.youtube.com/watch?v=cfm97EKin4c
32,532,Vanilla,2124|라잇썸|LIGHTSUM|1,18707862,485,https://www.youtube.com/watch?v=d74cH816kFQ
33,534,MAMACITA(아야야),286|SUPER JUNIOR (슈퍼주니어)|SUPERJUNIOR|1,101977174,484,https://www.youtube.com/watch?v=q_krT35dgDM
34,535,So What,387|이달의 소녀|LOONA|1,29464029,483,https://www.youtube.com/watch?v=GEo5bmUKFvI
35,535,The Stealer,371|더보이즈(THE BOYZ)|THEBOYZ|1,28479323,483,https://www.youtube.com/watch?v=c_e-IC0VwZM
36,537,花요일 (Blooming Day),1199|EXO-CBX|EXO-CBX|1,50752487,482,https://www.youtube.com/watch?v=Ib674A1yMtg
37,537,고블린 (Goblin),1358|설리 (SULLI)|SULLI|1,17018947,482,https://www.youtube.com/watch?v=P5uE7KDkDFE
38,539,METEOR,1147|창모 (CHANGMO)|CHANGMO|1,21391568,481,https://www.youtube.com/watch?v=lOrU0MH0bMk
39,539,Save,1328|NCT 127|NCT127|1,15123843,481,https://www.youtube.com/watch?v=O8Xq4xfH2ro
40,541,말해! 뭐해?,1118|케이윌|K.will|1,76593015,480,https://www.youtube.com/watch?v=SdHQkkRc-hc
41,542,이별길 (GOODBYE ROAD),368|iKON|iKON|1,62073784,479,https://www.youtube.com/watch?v=2O6dRaBbFoo
42,543,Darling U,"1017|김태우|KimTaeWoo|1,1131|벤 |Ben|1",22116221,478,https://www.youtube.com/watch?v=dpPL9b6mC14
43,544,위아래,315|EXID|EXID|1,112867051,477,https://www.youtube.com/watch?v=hfXZ6ydgZyo
44,545,시간을 달려서 (Rough),308|여자친구 (GFRIEND)|GFRIEND|1,74504068,475,https://www.youtube.com/watch?v=0VKcLPdY9lI
45,546,늑대와 미녀 (Wolf),272|EXO|EXO|1,151923724,472,https://www.youtube.com/watch?v=gAal8xHfV0c
46,546,Oh!,305|소녀시대 (GIRLS' GENERATION)|SNSD|1,134012835,472,https://www.youtube.com/watch?v=TGbwL8kSpEk
47,546,왜왜왜 (Why Why Why),368|iKON|iKON|1,27105889,472,https://www.youtube.com/watch?v=DslHQto2V7I
48,546,EVERYTHING,1165|검정치마|TheBlackSkirts|1,14285200,472,https://www.youtube.com/watch?v=Aq_gsctWHtQ
49,550,옥탑방 (Rooftop),11|엔플라잉 (N.Flying)|N.flying|1,36905480,471,https://www.youtube.com/watch?v=VpaUh_BGqE0
