,ranking,songName,artistName,playCount,increaseCount,link
30,281,Got That Boom,1901|SECRET NUMBER (시크릿넘버)|SECRETNUMBER|1,20442649,1148,https://www.youtube.com/watch?v=ljdwsoYTq7I
31,282,HERO,1874|임영웅|LIMYOUNGWOONG|1,18806643,1146,https://www.youtube.com/watch?v=4jXLHKMRA-E
32,283,I (Feat. 버벌진트),813|태연 (TAEYEON)|TAEYEON|1,231565997,1140,https://www.youtube.com/watch?v=4OrCA1OInoo
33,284,Lo Siento (Feat. Leslie Grace),286|SUPER JUNIOR (슈퍼주니어)|SUPERJUNIOR|1,91863994,1138,https://www.youtube.com/watch?v=ZbB4SYJNuTo
34,285,Hate that... (Feat. 태연),777|키 (Key)|Key|1,6068707,1136,https://www.youtube.com/watch?v=sz2Dmo1_BjM
35,286,Criminal,779|태민 (TAEMIN)|TAEMIN|1,32113692,1133,https://www.youtube.com/watch?v=hFQL7BS6lrs
36,287,Lotto,272|EXO|EXO|1,163203406,1128,https://www.youtube.com/watch?v=tbe3pe2BtwA
37,288,Airplane,407|j-hope|j-hope|1,57618384,1111,https://www.youtube.com/watch?v=8O_MwlZ2dEg
38,289,위대한 사랑 (Un Amore Cosi Grande),1963|김호중|KIMHOJOONG|1,5906727,1107,https://www.youtube.com/watch?v=x39ttzWXaIY
39,290,날씨를 잃어버렸어,653|투모로우바이투게더|TXT|1,24341840,1104,https://www.youtube.com/watch?v=kwy0nR1_SBQ
40,291,Fiction,276|비스트|BEAST|1,105256071,1085,https://www.youtube.com/watch?v=ZAzWT8mRoR0
41,292,꼬리 (TAIL),1184|선미|SUNMI|1,35698902,1080,https://www.youtube.com/watch?v=Aui0ZKIaXVc
42,293,Interlude : Shadow,273|방탄소년단|BTS|1,106747265,1074,https://www.youtube.com/watch?v=PV1gCvzpSy0
43,294,HOME;RUN,640|세븐틴|SEVENTEEN|1,57328482,1067,https://www.youtube.com/watch?v=UB4FzllQCyc
44,295,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",1088|악뮤|AKMU|1,25358553,1065,https://www.youtube.com/watch?v=m3DZsBw5bnE
45,296,Jasmine,1154|DPR LIVE|DPRLIVE|1,36454049,1059,https://www.youtube.com/watch?v=Jg9NbDizoPM
46,297,우리 사랑했잖아,"321|티아라|T-ARA|1,323|다비치|DAVICHI|1",74965623,1058,https://www.youtube.com/watch?v=nJ31sMmytHU
47,298,Wind flower,307|마마무(Mamamoo)|MAMAMOO|1,46976105,1056,https://www.youtube.com/watch?v=uOZ2r_UAfdc
48,299,HERO,,122589209,1050,https://www.youtube.com/watch?v=FZ9lJ5ctd0s
49,299,HERO (Broadcasting Ver.),363|몬스타엑스|MONSTAX|1,122589209,1050,https://www.youtube.com/watch?v=FZ9lJ5ctd0s
