idx,title_list,view_list,link_list,image_list
288,"[LYRIC ASMR] GOT7(갓세븐) ""Miracle"" Teaser Video",조회수 22만회,https://www.youtube.com/watch?v=gIdqCunFVEM,https://i.ytimg.com/vi/gIdqCunFVEM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCuy9b6gakbvip6chDcNIQma8-R1w
289,"[GOT7 STUDIO] GOT7(갓세븐) ""Miracle"" Live",조회수 375만회,https://www.youtube.com/watch?v=BizzdM8FkIA,https://i.ytimg.com/vi/BizzdM8FkIA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBdjAuYYZsSbMhdlXgECbaMk1Ylxg
290,"GOT7(갓세븐) ""I WON'T LET YOU GO"" Teaser",조회수 44만회,https://www.youtube.com/watch?v=tWKnvWPqARc,https://i.ytimg.com/vi/tWKnvWPqARc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_CcBEDVk2CdnIdRY0JShZzNNLkg
291,[GOT7(갓세븐) STUDIO] Teaser Video,조회수 17만회,https://www.youtube.com/watch?v=-aObzKZVcAU,https://i.ytimg.com/vi/-aObzKZVcAU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6wIellYwXpZpF4RzLK-7Bbp6VfQ
292,"GOT7(갓세븐) MONOGRAPH ""Present : YOU"" EP.07",조회수 29만회,https://www.youtube.com/watch?v=JxHniHqhxu4,https://i.ytimg.com/vi/JxHniHqhxu4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCm0K48I2HNLKugVOhGM7WfpND8Lw
293,"GOT7(갓세븐) MONOGRAPH ""Present : YOU"" EP.06",조회수 20만회,https://www.youtube.com/watch?v=UgdYl0Z-NJc,https://i.ytimg.com/vi/UgdYl0Z-NJc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBMkd3raaeGdpOgD9riify_DVgXbQ
294,"GOT7(갓세븐) MONOGRAPH ""Present : YOU"" EP.05",조회수 21만회,https://www.youtube.com/watch?v=fp2i_gBwF3Y,https://i.ytimg.com/vi/fp2i_gBwF3Y/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAQX9N_U1GJMnRNUM2cPRmYdVKrSQ
295,"GOT7(갓세븐) MONOGRAPH ""Present : YOU"" EP.04",조회수 27만회,https://www.youtube.com/watch?v=6v__mWHW49c,https://i.ytimg.com/vi/6v__mWHW49c/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFXo2-SPGLVFoggSnc0zjc67u4GQ
296,"GOT7(갓세븐) MONOGRAPH ""Present : YOU"" EP.03",조회수 30만회,https://www.youtube.com/watch?v=hmAflJ5lnW0,https://i.ytimg.com/vi/hmAflJ5lnW0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA9knwudEnQk08u2Bq9TjFwKmsVqg
297,"GOT7(갓세븐) ""Lullaby"" Dance Practice (Pajama Ver.)",조회수 303만회,https://www.youtube.com/watch?v=MLKbLrozmqw,https://i.ytimg.com/vi/MLKbLrozmqw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBUZxcZu-iGSOBVznOrq2NF6J3ZeQ
298,"GOT7(갓세븐) MONOGRAPH ""Present : YOU"" EP.02",조회수 52만회,https://www.youtube.com/watch?v=AQKygShe4tg,https://i.ytimg.com/vi/AQKygShe4tg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2BJeP3lRZLkep3FQeuQRrROoS5g
299,"GOT7(갓세븐) MONOGRAPH ""Present : YOU"" EP.01",조회수 63만회,https://www.youtube.com/watch?v=lYSTlL0M3mM,https://i.ytimg.com/vi/lYSTlL0M3mM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzUDNdKRp03r5Jh874jpnV2nw-_w
300,"GOT7(갓세븐) MONOGRAPH ""Present : YOU"" Teaser",조회수 24만회,https://www.youtube.com/watch?v=h7buA3JQ74s,https://i.ytimg.com/vi/h7buA3JQ74s/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVnKVxdXDJcwgVNaVFz2hDYQiSYw
301,"GOT7(갓세븐) Mark(마크) ""혼자(Nobody Knows)"" Solo Change M/V",조회수 84만회,https://www.youtube.com/watch?v=keoJEsakG-E,https://i.ytimg.com/vi/keoJEsakG-E/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBV6QCqirRa6iBX3U1T_Frc-sN_9w
302,"GOT7(갓세븐) JB(제이비) ""Party"" Solo Change M/V",조회수 160만회,https://www.youtube.com/watch?v=-fH2l47-iBU,https://i.ytimg.com/vi/-fH2l47-iBU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCToX3EKEICcLAwD1cqnq7AG1btJQ
303,"GOT7(갓세븐) Yugyeom(유겸) ""OMW"" Solo Change M/V",조회수 94만회,https://www.youtube.com/watch?v=f_aL8uUqH94,https://i.ytimg.com/vi/f_aL8uUqH94/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCB56mbA4rKgjdEz8v7aN9rStDqsg
304,"GOT7(갓세븐) ""Present : YOU"" Media Making Film",조회수 22만회,https://www.youtube.com/watch?v=T-Q8zC20VcU,https://i.ytimg.com/vi/T-Q8zC20VcU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbZ9DMe76Q0Vw4DUDJGPilqgmMcg
305,MY YEAR 2018 by GOT7(갓세븐) BamBam(뱀뱀),조회수 117만회,https://www.youtube.com/watch?v=wwwzRMxLLwI,https://i.ytimg.com/vi/wwwzRMxLLwI/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAzpjRLS4HwqqGowWmho1o8jsEQZA
306,"GOT7(갓세븐) X adidas ""Lullaby"" Performance Video",조회수 833만회,https://www.youtube.com/watch?v=h-DsGlNR5vk,https://i.ytimg.com/vi/h-DsGlNR5vk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlZ97DcBZsRt8tRGmaJW9sWAJnAQ
307,"GOT7(갓세븐) ""Lullaby"" Dance Practice (Boyfriend Ver.)",조회수 695만회,https://www.youtube.com/watch?v=WJPLSVkdZAc,https://i.ytimg.com/vi/WJPLSVkdZAc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDgOMhaEp_nWFC6hDYIrvCrC-w5zQ
308,"GOT7(갓세븐) Jinyoung(진영) ""Made It"" Solo Change M/V",조회수 137만회,https://www.youtube.com/watch?v=BMmjAhh28Dg,https://i.ytimg.com/vi/BMmjAhh28Dg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCiipms3W1occJ3Kstl7zkz0SMWSw
309,"GOT7(갓세븐) Youngjae(영재) ""Fine"" Solo Change M/V",조회수 78만회,https://www.youtube.com/watch?v=mRewfaCqqOw,https://i.ytimg.com/vi/mRewfaCqqOw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC2-SzOE7UVGLxc6etK0a8chrKQJw
310,"GOT7(갓세븐) BamBam(뱀뱀) ""Sunrise"" Solo Change M/V",조회수 121만회,https://www.youtube.com/watch?v=-VL9wlSTPrY,https://i.ytimg.com/vi/-VL9wlSTPrY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCoOQrYyUvhDa4aF8bNW6mVw6CXuw
311,"GOT7(갓세븐) Jackson(잭슨) ""My Youth"" Solo Change M/V",조회수 106만회,https://www.youtube.com/watch?v=SP7jh3coTqU,https://i.ytimg.com/vi/SP7jh3coTqU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLASetRKAohGjhkagaUk6gHZjLamfg
312,"GOT7(갓세븐) ""Lullaby"" Dance Practice (Suit Ver.)",조회수 539만회,https://www.youtube.com/watch?v=tgA9zvfVJtg,https://i.ytimg.com/vi/tgA9zvfVJtg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDLS7EMllESYdGpZSGvDHeB86J_Tg
313,"GOT7(갓세븐) ""Lullaby"" M/V Quest Teaser",조회수 46만회,https://www.youtube.com/watch?v=TErks7DYElE,https://i.ytimg.com/vi/TErks7DYElE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAizoQKHK8wbJdnvksc6eu6mbcc5Q
314,Epilogue Film: GOT7(갓세븐) 2018 WORLD TOUR 'EYES ON YOU',조회수 26만회,https://www.youtube.com/watch?v=1NwnZ6eJEtg,https://i.ytimg.com/vi/1NwnZ6eJEtg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyxPiMTSLgjkc9v699D4EePAHUkQ
315,[GOT7:On the Scene] EP 16. 갓세븐 by 갓세븐 #2,조회수 19만회,https://www.youtube.com/watch?v=UK-64rIWz44,https://i.ytimg.com/vi/UK-64rIWz44/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBie1SHiWoml-PHOswPm9FuWzvuxw
316,[GOT7:On the Scene] EP 15. 갓세븐 by 갓세븐 #1,조회수 23만회,https://www.youtube.com/watch?v=LfifjdHsM-M,https://i.ytimg.com/vi/LfifjdHsM-M/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDr9OrQhZT5Gpkv3BhMyfvWt6f6vA
317,GOT7(갓세븐) 2018 WORLD TOUR 'EYES ON YOU' IN USA Making Film,조회수 26만회,https://www.youtube.com/watch?v=O1aRf8doe6k,https://i.ytimg.com/vi/O1aRf8doe6k/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAIyLxVsqEtQ7aCb86CxrJfafXfLg
318,[GOT7:On the Scene] EP 14. 갓세븐의 월드투어 연습실 깜짝방문,조회수 63만회,https://www.youtube.com/watch?v=O7zOyjE0ovA,https://i.ytimg.com/vi/O7zOyjE0ovA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_CUzFZQ_JTYhqvhSLu6z9RYd2ew
319,"[GOT7:On the Scene] EP 13. ""콜라보란"" 비하인드",조회수 18만회,https://www.youtube.com/watch?v=nDc_u61kbo8,https://i.ytimg.com/vi/nDc_u61kbo8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAlkEUzRmd6OpIrWouiaDLRgJXAzA
320,[GOT7:On the Scene] EP 12. Happy BamBamDay,조회수 42만회,https://www.youtube.com/watch?v=rvRQXn1XbYQ,https://i.ytimg.com/vi/rvRQXn1XbYQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAFV1zbNQH-srhmvCOAV6Ct9wZs7w
321,GOT7 Japan ARENA SPECIAL 2018-2019,조회수 21만회,https://www.youtube.com/watch?v=uNC9tw2BiUQ,https://i.ytimg.com/vi/uNC9tw2BiUQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6FipGnGECZBe7R-ZUbhJSbduAIg
322,Invitation Letter for I GOT7 5th Generation from GOT7(갓세븐),조회수 19만회,https://www.youtube.com/watch?v=XJZqnoChE1U,https://i.ytimg.com/vi/XJZqnoChE1U/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCrxbe_0nbyYjez4dJ_SvsQ7_jYWA
323,"GOT7(갓세븐) ""THE New Era"" UNIT Teaser #2",조회수 48만회,https://www.youtube.com/watch?v=vivcarOJR9s,https://i.ytimg.com/vi/vivcarOJR9s/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCiGwDbKCw4iz9RArT23tBsJNVo4w
324,"GOT7(갓세븐) ""THE New Era"" UNIT Teaser #1",조회수 37만회,https://www.youtube.com/watch?v=JY0dI3V4byY,https://i.ytimg.com/vi/JY0dI3V4byY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmjmVvgcH2do7l_95_FiuDHpOfUw
325,"GOT7(갓세븐) ""THE New Era"" M/V",조회수 2036만회,https://www.youtube.com/watch?v=szpSFNNDVWY,https://i.ytimg.com/vi/szpSFNNDVWY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBnDNIJ5R7b3p_CW76ikFKyagPbkg
326,[GOT7:On the Scene] EP 11. 아가새와의 특별한 하루,조회수 36만회,https://www.youtube.com/watch?v=hIvboBosPvk,https://i.ytimg.com/vi/hIvboBosPvk/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVUSjp1IyA2sYiBi6HovqxypF3Lg
327,"GOT7(갓세븐) ""THE New Era"" Teaser Video",조회수 121만회,https://www.youtube.com/watch?v=VADhvcsBHn4,https://i.ytimg.com/vi/VADhvcsBHn4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9M4aQ3UNXFQgPCWQl-QVFjkDwAA
328,[GOT7:On the Scene] EP 10. 갓세븐의 MV 퀘스트 비하인드,조회수 73만회,https://www.youtube.com/watch?v=L9XBgaZZEfw,https://i.ytimg.com/vi/L9XBgaZZEfw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDf90yAHYqr73nh_fdJwwFhV_88oA
329,"GOT7(갓세븐) ""Never Ever"" Dance Practice (Unreleased Ver.)",조회수 693만회,https://www.youtube.com/watch?v=6ZKOUwEw0Go,https://i.ytimg.com/vi/6ZKOUwEw0Go/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCoP4ZvJocpSXiWoBQmBaLHctLMYA
330,GOT7(갓세븐) 2018 WORLD TOUR ‘EYES ON YOU’ SPOT,조회수 34만회,https://www.youtube.com/watch?v=HhV_i4ANQ5g,https://i.ytimg.com/vi/HhV_i4ANQ5g/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB2H2kHSt3ezmQBVcYKSg6G-dMiLA
331,"[GOT7:On the Scene] EP 09. 갓세븐 온에어 (""네 자신을 알라"" Ver.)",조회수 31만회,https://www.youtube.com/watch?v=4Wfbk183MIw,https://i.ytimg.com/vi/4Wfbk183MIw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAaD0V3EdsgcHTN6be6DAYVdcFnng
332,"GOT7(갓세븐) ""Look"" Dance Practice (Part Switch Ver.)",조회수 291만회,https://www.youtube.com/watch?v=B8JvYeKhm2w,https://i.ytimg.com/vi/B8JvYeKhm2w/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA89v03rbvvvzIt_LIcJwOq02vy1w
333,Thank You: Epilogue for I GOT7,조회수 90만회,https://www.youtube.com/watch?v=FDstQLb6AFo,https://i.ytimg.com/vi/FDstQLb6AFo/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGyHy4qNSoRC87l_TLvhNVGthJTw
334,"GOT7(갓세븐) ""Look"" Dance Practice (Boyfriend Ver.)",조회수 709만회,https://www.youtube.com/watch?v=BV_rF1ECssM,https://i.ytimg.com/vi/BV_rF1ECssM/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCQknX9FEo5W5oBYfmEnDUlYgzB5Q
335,"[GOT7:On the Scene] EP 08. 갓세븐 온에어 (""Look"" Ver.)",조회수 29만회,https://www.youtube.com/watch?v=Gv3k7idMMw4,https://i.ytimg.com/vi/Gv3k7idMMw4/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAiWfg7LzxZk5B-0TOVh4VBO9NuSQ
336,"[GOT7 STUDIO] GOT7(갓세븐) ""고마워"" Live",조회수 2299만회,https://www.youtube.com/watch?v=WNbRq-qco58,https://i.ytimg.com/vi/WNbRq-qco58/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCs08s9wqBjXzHOOovCJ6SKy_cGGg
337,"GOT7(갓세븐) ""Look"" Dance Practice (x2 Ver.)",조회수 128만회,https://www.youtube.com/watch?v=SWGiDDcElqU,https://i.ytimg.com/vi/SWGiDDcElqU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBAgy4tYe0melZuJyjliAmTGtfaYQ
338,"GOT7 ""Eyes On You"" MV Making Film",조회수 43만회,https://www.youtube.com/watch?v=xK5sb9uzgkA,https://i.ytimg.com/vi/xK5sb9uzgkA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD3tIpUYMMOnHkgNZQPRoTnCRJtHA
339,"GOT7(갓세븐) ""Look"" Dance Practice (Shirts Ver.)",조회수 197만회,https://www.youtube.com/watch?v=9AEIpioO1JU,https://i.ytimg.com/vi/9AEIpioO1JU/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBpgr5E2s-kOHenHrQCO1VpsZYVTw
340,"[GOT7:On the Scene] EP 07. 갓세븐 온에어 (""고마워"" Ver.)",조회수 39만회,https://www.youtube.com/watch?v=CfTZwjgVjW0,https://i.ytimg.com/vi/CfTZwjgVjW0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDgD01Em0aUFW3X8ivx8NA8vnqsqg
341,"GOT7(갓세븐) ""Eyes On You"" Jacket Making Film",조회수 32만회,https://www.youtube.com/watch?v=_ZfeG2plAts,https://i.ytimg.com/vi/_ZfeG2plAts/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBehPmtSGkf02zjJooPEV3grueBbg
342,"[GOT7(갓세븐) STUDIO] GOT7 ""Look"" Performance Video",조회수 107만회,https://www.youtube.com/watch?v=UJWluWNFqfw,https://i.ytimg.com/vi/UJWluWNFqfw/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEx9puDXl25COjy_cxKfJrzSsw0w
343,[GOT7:On the Scene] EP 06. 갓세븐의 스쿨어택,조회수 26만회,https://www.youtube.com/watch?v=6jHumrzH0nE,https://i.ytimg.com/vi/6jHumrzH0nE/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCoU0XxCulYLTpCauwQY-CoCPRN5A
344,[GOT7(갓세븐) STUDIO] Teaser Video,조회수 28만회,https://www.youtube.com/watch?v=r94NmW7BHeY,https://i.ytimg.com/vi/r94NmW7BHeY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA3w0djsxfXM13gICYAcyjQoTAhBQ
345,"GOT7(갓세븐) x adidas(아디다스) ""Look"" Performance Video (Full Ver.)",조회수 680만회,https://www.youtube.com/watch?v=m3c1Kk4xgNc,https://i.ytimg.com/vi/m3c1Kk4xgNc/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDfFFU0aJ-DIm0fK30IQ4mp6wBZHw
346,"GOT7(갓세븐) ""Eyes On You"" Media Making Film",조회수 19만회,https://www.youtube.com/watch?v=5aJBlJFuI_M,https://i.ytimg.com/vi/5aJBlJFuI_M/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_ueC0OjwaenlBHCFNF3e9YtrzCw
347,[GOT7:On the Scene] EP 05. 갓세븐 멤버별 녹음 유형 분석,조회수 39만회,https://www.youtube.com/watch?v=t4F7liZovac,https://i.ytimg.com/vi/t4F7liZovac/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDcuOTOFzENNpMHUOaw6ce3qZBtlA
348,[GOT7:On the Scene] EP 04. 갓세븐의 랜덤 미션,조회수 37만회,https://www.youtube.com/watch?v=0D97M5X82Xg,https://i.ytimg.com/vi/0D97M5X82Xg/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBYE3XNM0vW2fk1tprFv_MnrVHoNw
349,"GOT7(갓세븐) ""One And Only You(너 하나만) (Feat. Hyolyn)(Feat. 효린)"" Making Video",조회수 49만회,https://www.youtube.com/watch?v=7byxDEuts0g,https://i.ytimg.com/vi/7byxDEuts0g/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8kEUqEtyBcTVo1T58azwovks2Lw
350,[GOT7:On the Scene] EP 03. Say Hi to Vietnam,조회수 33만회,https://www.youtube.com/watch?v=5tDPWNdo974,https://i.ytimg.com/vi/5tDPWNdo974/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDQ1dCH1Eht9gsLc_WU3lOASJC33w
351,2018 GOT7 WORLD TOUR TRAILER,조회수 45만회,https://www.youtube.com/watch?v=HR1LOL-JSf8,https://i.ytimg.com/vi/HR1LOL-JSf8/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDrByf2u-GH5pZ4wrU2SEJ2nP46Sg
352,[GOT7:On the Scene] EP 02.갓세븐이 대기시간에 노는 법,조회수 49만회,https://www.youtube.com/watch?v=5dCkWzWpLUQ,https://i.ytimg.com/vi/5dCkWzWpLUQ/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDr6zYrnkvPcv5WlP8SqK1BpkeJVQ
353,[GOT7:On the Scene] EP 01. 스타박씨,조회수 37만회,https://www.youtube.com/watch?v=S_ZA_sI_08M,https://i.ytimg.com/vi/S_ZA_sI_08M/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLApigtDCWox-Jges8HGMI5iigA-mA
354,GOT7(갓세븐) 4th Fan Meeting Invitation Video,조회수 20만회,https://www.youtube.com/watch?v=7s2A9nKpo8o,https://i.ytimg.com/vi/7s2A9nKpo8o/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqVUvTAHgFvDqgaOIEP1wu_ytFJw
355,"GOT7(갓세븐) ""Teenager"" Performance Video 비하인드",조회수 43만회,https://www.youtube.com/watch?v=_uYhgAEMPiY,https://i.ytimg.com/vi/_uYhgAEMPiY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyR6usuP6v8IXin24WmbXDdLQkYw
356,"GOT7(갓세븐) ""7 for 7"" PRESENT EDITION 자켓 비하인드",조회수 57만회,https://www.youtube.com/watch?v=fvXD8ayBdv0,https://i.ytimg.com/vi/fvXD8ayBdv0/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCx_D3L1-VP26--6EmTX1ykfs68Sg
357,"GOT7(갓세븐) ""니가 하면"" 안무 연습 영상",조회수 603만회,https://www.youtube.com/watch?v=G_pXAb02BQA,https://i.ytimg.com/vi/G_pXAb02BQA/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPiM-1i6orv7zOXOemXhrl5DPOyA
358,"[Live Clip] GOT7(갓세븐) ""Firework""",조회수 146만회,https://www.youtube.com/watch?v=eRlhxzgEm2c,https://i.ytimg.com/vi/eRlhxzgEm2c/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC2taHUTZG4QuyLTabuJGrClFg2xw
359,"[Live Clip] GOT7(갓세븐) ""Remember You""",조회수 793만회,https://www.youtube.com/watch?v=eSgF5Mx1mxY,https://i.ytimg.com/vi/eSgF5Mx1mxY/hqdefault.jpg?sqp=-oaymwEcCPYBEIoBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAeCOQApDhCbOwW7oMPMs781zWOHQ
360,#3분갓세븐_20171107_30,조회수 35만회,https://www.youtube.com/watch?v=ZGIaG12cU4M,
361,#3분갓세븐_20171105_29,조회수 14만회,https://www.youtube.com/watch?v=z1GvfDMrXbs,
362,#3분갓세븐_20171105_28,조회수 13만회,https://www.youtube.com/watch?v=mneMuUsBftg,
